productID,productName,variantID,stockxVariantID
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19085,f7853fd3-aa98-4c00-aff8-b04a778c6cdc
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19087,5589bfca-3491-41da-bed3-9b70c133f5df
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19088,8ef3d55b-89fc-4b65-b0c8-9ee96ee37192
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19089,2d15d3ed-b0a4-4b8b-882c-e7f5fe60bf1c
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19090,1bfcac88-e101-49ed-aaa2-773ebd3b08c9
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19091,63c4c1d4-7de7-4559-9183-8699bb73f876
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19092,c4f82522-a7a2-4837-a3eb-2d2ee9f65ad6
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19093,c3bd8b86-ee64-4969-9686-10342fb837e7
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19094,cfdab5f6-b368-4552-ab46-b71fedebbd0c
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19095,e7721c1a-4788-4466-bd94-afb481b24995
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19096,40da0a74-7fb3-4a31-b27b-7d2a35ee6877
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19097,b7e18c7d-c66d-42fc-84ee-da8e6bcc35ba
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19098,251c8d7a-c412-4350-8de0-713cafd8f7fe
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19099,b03b9617-9834-4a79-a3d8-509e828d5abd
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19100,54976fd5-e780-4c68-9df4-f8aff06531e1
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19101,ee326860-b4ff-4be3-b360-2ad93ec5293a
11346,YEEZY BOOST 350 V2 YECHEIL (NON-REFLECTIVE),19102,d70cc25d-4ad9-4ff0-9935-e97c4b799212
